Date Open High Low Close Volume Dividends "Stock Splits"
2017-02-28 217.36964613235708 217.6268111133185 216.77265900107676 217.1859588623047 96961900 0.0 0
2017-03-01 218.94941333022774 220.72203007622704 218.93104039625135 220.22605895996094 149158200 0.0 0
2017-03-02 220.0239825090189 220.03317598255055 218.78408283864593 218.8391876220703 70246000 0.0 0
2017-03-03 218.7473313683808 219.15145178905993 218.34321094770164 218.97694396972656 81974300 0.0 0
2017-03-06 218.13196361564283 218.70139836235535 217.68191788761618 218.32484436035156 55391500 0.0 0
2017-03-07 218.00337217351273 218.37994017449645 217.4522963664907 217.6727294921875 65103700 0.0 0
2017-03-08 217.98499057584877 218.2605284684046 217.12164505257883 217.2686004638672 78168800 0.0 0
2017-03-09 217.3972035103569 217.89317456676287 216.51549898809847 217.54415893554688 90683900 0.0 0
2017-03-10 218.56363776322792 218.60956308505584 217.29617175586853 218.3064727783203 81991700 0.0 0
2017-03-13 218.24220968689934 218.46264285852402 217.8932080165472 218.41671752929688 57256800 0.0 0
2017-03-14 217.83808237666884 217.89320117867743 216.92882535294225 217.58091735839844 59880800 0.0 0
2017-03-15 218.18708430724067 219.91377561924517 217.93909876437073 219.46372985839844 96081800 0.0 0
2017-03-16 219.6106869821555 219.69334415893434 218.683057075718 219.0320587158203 78344000 0.0 0
2017-03-17 219.3115316160077 219.51447085752102 218.64736938476562 218.64736938476562 89002100 1.033 0
2017-03-20 218.64737789391572 218.95178676803243 217.99244910524175 218.4075469970703 52537000 0.0 0
2017-03-21 219.05330165576555 219.1824435615837 215.46498647759088 215.6033477783203 131809300 0.0 0
2017-03-22 215.64026000258937 216.41511146083224 214.97609758826334 216.11070251464844 97569200 0.0 0
2017-03-23 216.11066217456792 217.08845274774836 215.48340560890873 215.8800506591797 100410300 0.0 0
2017-03-24 216.20292726886015 216.81173101401194 214.89305546048683 215.72325134277344 112504900 0.0 0
2017-03-27 213.94291020351457 215.77858294948692 213.6477347804042 215.50184631347656 87454500 0.0 0
2017-03-28 215.17902039249108 217.52202745342115 215.05909788716477 217.07003784179688 93483900 0.0 0
2017-03-29 216.7656151217015 217.5220136080318 216.52577012631514 217.27294921875 61950400 0.0 0
2017-03-30 217.20835382059516 218.1769249047952 217.0238674415591 217.96475219726562 56737900 0.0 0
2017-03-31 217.60505445058752 218.16774719948472 217.40211515915496 217.4574737548828 73733100 0.0 0
2017-04-03 217.51278967762332 217.72494833607752 215.7693671398331 217.07923889160156 85546500 0.0 0
2017-04-04 216.77483540005431 217.3098558317931 216.3689568604311 217.2176055908203 56466200 0.0 0
2017-04-05 217.93713108859095 218.97949978410503 216.35052252080794 216.57191467285156 108800600 0.0 0
2017-04-06 216.71947156714913 217.73415375034733 216.24901508569957 217.18069458007812 69135800 0.0 0
2017-04-07 216.91317969269747 217.6972644533075 216.44273728157714 216.9593048095703 74412300 0.0 0
2017-04-10 217.10690806274962 217.93710389736194 216.52576253327496 217.0884552001953 67615300 0.0 0
2017-04-11 216.68257492931028 216.9408587013475 215.2435613206999 216.83016967773438 88045300 0.0 0
2017-04-12 216.53499355606257 216.73793281563698 215.64021975032352 215.8800506591797 81864400 0.0 0
2017-04-13 215.52031971208933 216.30440457626275 214.4779510498047 214.4779510498047 92880400 0.0 0
2017-04-17 215.0314115836646 216.37818908691406 214.81925292113857 216.37818908691406 68405400 0.0 0
2017-04-18 215.5941368627741 216.30442441041578 215.00377183075588 215.7324981689453 83225800 0.0 0
2017-04-19 216.3320588863508 216.7287039450373 215.0959704403327 215.3358154296875 68699900 0.0 0
2017-04-20 215.990742122481 217.55891170516435 215.64944157998195 217.0884552001953 92572200 0.0 0
2017-04-21 217.0054394926789 217.06078400520227 215.97230439114892 216.39662170410156 110389800 0.0 0
2017-04-24 218.78576968726114 218.99794243468642 216.36896529400735 218.77655029296875 119209900 0.0 0
2017-04-25 219.45914984347402 220.41848757162512 219.36689960548964 220.0495147705078 76698300 0.0 0
2017-04-26 220.0125871752433 220.9534860225975 219.86500651471243 219.91111755371094 84702500 0.0 0
2017-04-27 220.2524562356568 220.41848977519643 219.52371594436107 220.09564208984375 57410300 0.0 0
2017-04-28 220.37239589415015 220.4000681546627 219.47762193647804 219.61599731445312 63532800 0.0 0
2017-05-01 220.16944885253906 220.6214525506923 219.72667862450655 220.16944885253906 66882500 0.0 0
2017-05-02 220.31703583533331 220.446177733755 219.8189211058244 220.25247192382812 57375700 0.0 0
2017-05-03 220.2524568234924 220.35392645639638 219.2654327511161 219.9849395751953 73137700 0.0 0
2017-05-04 220.30778781739332 220.3908045822903 219.33921666736708 220.2432098388672 61462700 0.0 0
2017-05-05 220.63987861449502 221.1287739075102 220.1694221086581 221.11032104492188 62001300 0.0 0
2017-05-08 221.15644205996068 221.3132562005265 220.62142165810744 221.07342529296875 48385700 0.0 0
2017-05-09 221.35015928323793 221.56231793259963 220.50149653497192 220.8704833984375 51363200 0.0 0
2017-05-10 220.8243806732591 221.26715087890622 220.60298853273 221.26715087890625 54293800 0.0 0
2017-05-11 220.78748277194032 220.99042204282878 219.6620973880718 220.81515502929688 62358300 0.0 0
2017-05-12 220.54762136129136 220.861249638266 220.16019571172097 220.44615173339844 53912700 0.0 0
2017-05-15 220.898201552225 221.79297552835783 220.87974868636516 221.66383361816406 61918900 0.0 0
2017-05-16 221.97742876959015 222.00510102653593 221.04576327645725 221.4608612060547 51241800 0.0 0
2017-05-17 221.46088092449236 221.46088092449236 217.46668726989202 217.53126525878906 172174100 0.0 0
2017-05-18 217.44819525887044 219.31154015100512 217.17145863918165 218.4075469970703 107047700 0.0 0
2017-05-19 218.9241317747894 220.53841242894205 218.86878726156982 219.828125 115011400 0.0 0
2017-05-22 220.37236401730706 221.11955716930152 220.2985807168878 220.9442901611328 61010600 0.0 0
2017-05-23 221.3409467780284 221.60846403880407 220.93506822747977 221.43319702148438 48341700 0.0 0
2017-05-24 221.68226487686835 222.06045709995146 221.3224973670241 221.94976806640625 46927700 0.0 0
2017-05-25 222.49396108275897 223.30571802565453 222.27258306226616 223.01052856445312 64071700 0.0 0
2017-05-26 222.80763405040167 223.13971522320404 222.72461727605386 222.96446228027344 46629900 0.0 0
2017-05-30 222.62314193788916 223.03823987441137 222.45710839344454 222.77073669433594 35201900 0.0 0
2017-05-31 223.08436588358182 223.12127161054582 221.97743335664438 222.71539306640625 91796000 0.0 0
2017-06-01 223.20429638422755 224.50494883582317 222.89988746521084 224.4864959716797 68962000 0.0 0
2017-06-02 224.54179285254523 225.399674910578 224.22816460569808 225.23362731933594 88666100 0.0 0
2017-06-05 225.0491740901784 225.3535829894509 224.85545421776487 225.067626953125 44698800 0.0 0
2017-06-06 224.4680376979757 225.05840265763817 224.26509842352195 224.34812927246094 50375400 0.0 0
2017-06-07 224.70786959886945 225.00304502378586 223.9975821796926 224.76321411132812 54144300 0.0 0
2017-06-08 224.86471248998055 225.38128010618132 224.3112391438158 224.87393188476562 65950700 0.0 0
2017-06-09 225.15987992391797 226.00852870247422 223.18584570359093 224.53262329101562 132256400 0.0 0
2017-06-12 224.2743372979691 224.54184048869888 223.5825026844069 224.4864959716797 86108100 0.0 0
2017-06-13 225.05838173829827 225.6395272497989 224.6894089510846 225.5841827392578 60067000 0.0 0
2017-06-14 225.87012979353645 225.87934918645743 224.42188280662904 225.2982177734375 78602300 0.0 0
2017-06-15 223.85920813320618 224.99382694688984 223.56403270656233 224.86468505859375 66464900 0.0 0
2017-06-16 225.03431040642403 225.0899248109493 223.9775942882937 224.91380310058594 84553100 1.183 0
2017-06-19 225.7944174344166 226.8511336458008 225.69245296910537 226.7862548828125 65123800 0.0 0
2017-06-20 226.406160485845 226.4154248376103 225.23821568123506 225.25674438476562 56906400 0.0 0
2017-06-21 225.67389205824466 225.79438521347174 224.70059759989977 225.20114135742188 55977600 0.0 0
2017-06-22 225.21042507853022 225.73877604905843 224.91379607159897 225.09918212890625 44148100 0.0 0
2017-06-23 225.16412829647913 225.72028659997432 224.75627038748428 225.36805725097656 66986800 0.0 0
2017-06-26 226.08177892645477 226.52672251156764 225.29388451458144 225.51634216308594 56700500 0.0 0
2017-06-27 225.28459114293528 225.59976303092847 223.68098107494612 223.69952392578125 82247700 0.0 0
2017-06-28 224.7840410453834 225.91491446587804 224.53376207027705 225.70172119140625 70042600 0.0 0
2017-06-29 225.85933372120493 225.91494813639503 222.42964139197338 223.7180938720703 106949700 0.0 0
2017-06-30 224.58010700141674 224.97870048186837 223.93124869561782 224.1351776123047 86820700 0.0 0
2017-07-03 225.13630997654155 225.5997822786052 224.5152587890625 224.5152587890625 39153800 0.0 0
2017-07-05 224.90454535421398 225.2567746412372 224.04247962659974 225.03431701660156 54427600 0.0 0
2017-07-06 224.218634383176 224.34840606468686 222.7818673881294 222.97653198242188 65400800 0.0 0
2017-07-07 223.58831714835708 224.58014053301173 222.98579466125722 224.4225616455078 57972300 0.0 0
2017-07-10 224.42254321255797 225.0621372083982 224.09810696584003 224.66354370117188 36663300 0.0 0
2017-07-11 224.66353206223548 224.830389425748 223.25458661772117 224.49668884277344 50354600 0.0 0
2017-07-12 225.5255931649893 226.3598375332737 225.5255931649893 226.1837158203125 59610400 0.0 0
2017-07-13 226.19297911395333 226.68425852021898 225.95196451492163 226.56375122070312 39471600 0.0 0
2017-07-14 226.5637520729822 228.00051874412867 226.46178762163504 227.62046813964844 60262700 0.0 0
2017-07-17 227.5370522227701 227.9449100383505 227.40728056727175 227.59266662597656 33531900 0.0 0
2017-07-18 227.15703864871742 227.7688254718452 226.79553082487863 227.7132110595703 42742500 0.0 0
2017-07-19 228.04686195895317 228.9552634975165 228.03758346289558 228.9459991455078 51034300 0.0 0
2017-07-20 229.21484738038274 229.34461905172708 228.46402455731547 229.04800415039062 47135200 0.0 0
2017-07-21 228.43621257771247 228.8718776389878 228.19519794735953 228.8440704345703 82340800 0.0 0
2017-07-24 228.7606155435069 228.93673725278734 228.28787896389878 228.78843688964844 46622300 0.0 0
2017-07-25 229.58566606752046 229.69690905410945 229.10366498716706 229.34466552734375 54915600 0.0 0
2017-07-26 229.65049560077188 229.68756715669966 229.07579454756433 229.35386657714844 47575400 0.0 0
2017-07-27 229.84515762766907 229.8822291831875 227.7317112178136 229.1406707763672 70766600 0.0 0
2017-07-28 228.6308420811612 229.01089269881405 228.1488411526769 228.87185668945312 50088400 0.0 0
2017-07-31 229.29823885940746 229.40020331235223 228.51960893367445 228.74208068847656 65838700 0.0 0
2017-08-01 229.38167900540975 229.41875055989613 228.6957350229889 229.2519073486328 55050400 0.0 0
2017-08-02 229.39095112371706 229.51145843196446 228.37130654020123 229.36314392089844 47211200 0.0 0
2017-08-03 229.24265024961326 229.27045745408603 228.62159910963652 228.91822814941406 40856000 0.0 0
2017-08-04 229.43730686810758 229.68757169968322 228.92748456370245 229.33534240722656 60191800 0.0 0
2017-08-07 229.40948947319094 229.76171875 229.29824652004862 229.76171875 31995000 0.0 0
2017-08-08 229.428040458769 230.7257713150874 228.79772495396824 229.19630432128906 61719400 0.0 0
2017-08-09 228.46398097980125 229.24261085935038 228.0839303919087 229.18699645996094 62632600 0.0 0
2017-08-10 228.29714898578618 228.43619914374736 225.89636618525594 225.9519805908203 120479500 0.0 0
2017-08-11 226.19298909007745 226.91600463096228 225.94271012775582 226.28567504882812 74869900 0.0 0
2017-08-14 227.64832086429712 228.76065155521732 227.61124930368902 228.52891540527344 73291900 0.0 0
2017-08-15 228.93676370799244 228.95530655954624 228.17667652290396 228.5010986328125 55242700 0.0 0
2017-08-16 229.05723705783475 229.48363771602834 228.44545034375025 228.899658203125 56715500 0.0 0
2017-08-17 228.25081624630994 228.58451682837963 225.3309326171875 225.3309326171875 128490400 0.0 0
2017-08-18 225.154806298918 226.35057258691393 224.50594799817029 224.97869873046875 136748000 0.0 0
2017-08-21 224.91381519324432 225.432901855456 224.16299240368446 225.15481567382812 65469700 0.0 0
2017-08-22 225.7758803827856 227.67610530709408 225.75733753230946 227.50926208496094 63140100 0.0 0
2017-08-23 226.48034920784977 227.1477503729661 226.32277034164878 226.69354248046875 50203800 0.0 0
2017-08-24 227.10141581722073 227.2682590478601 225.9427351242757 226.1652069091797 50741700 0.0 0
2017-08-25 227.00870021287076 227.66683702493427 226.53596361426773 226.69354248046875 64445900 0.0 0
2017-08-28 227.2589933258419 227.28680053078105 226.25789151587892 226.7028350830078 40565600 0.0 0
2017-08-29 225.30314835867645 227.24045914496224 225.1826410366413 226.96238708496094 51135700 0.0 0
2017-08-30 226.9438251866917 228.32497759300983 226.74916061697613 228.03761291503906 62030800 0.0 0
2017-08-31 228.69576410579492 229.66905872741887 228.07471294480953 229.40951538085938 103803900 0.0 0
2017-09-01 229.80810501967167 230.18815570269996 229.57636886817426 229.73394775390625 62007000 0.0 0
2017-09-05 229.19628439179388 229.43729900600871 227.05504493071655 228.08395385742188 91398800 0.0 0
2017-09-06 228.80698019675972 229.21483804553213 228.24154347806171 228.8625946044922 57916900 0.0 0
2017-09-07 229.18702125834236 229.2055641081614 228.3991127976097 228.83477783203125 58034700 0.0 0
2017-09-08 228.52892381545936 229.057289045921 228.30646615551984 228.56600952148438 63832800 0.0 0
2017-09-11 229.91933807669307 231.08729735392333 229.90080936794996 231.00387573242188 71364800 0.0 0
2017-09-12 231.39317095087827 231.81955752027645 231.19850637333474 231.78248596191406 56896000 0.0 0
2017-09-13 231.47660030441324 231.93080823783328 231.35609298361672 231.8937225341797 59228000 0.0 0
2017-09-14 231.55072663441265 232.03274170915378 231.36534057306602 231.8195343017578 95446300 0.0 0
2017-09-15 231.66583474381088 232.22475298948893 231.55405393752386 232.13160705566406 95432400 1.235 0
2017-09-18 232.52284995921414 232.99793259173313 232.2154385331456 232.6253204345703 46235200 0.0 0
2017-09-19 232.88616053415586 232.95137548194216 232.5135483629985 232.85821533203125 47108100 0.0 0
2017-09-20 232.95141744072436 233.0631982693567 231.88013238076343 232.9420928955078 59574100 0.0 0
2017-09-21 232.77436357142474 232.86750950062827 232.13159553867882 232.31790161132812 48211400 0.0 0
2017-09-22 232.00120010478184 232.54149771256664 231.9732549021588 232.364501953125 51214000 0.0 0
2017-09-25 232.09437580279675 232.46700224262383 231.09763028153043 231.88943481445312 57064400 0.0 0
2017-09-26 232.34589661750846 232.6067280179781 231.77765373486136 232.0291748046875 54082000 0.0 0
2017-09-27 232.77442412052298 233.34266702917165 231.83355475540623 232.9327850341797 81001400 0.0 0
2017-09-28 232.63463664277776 233.29603958483617 232.54149070825434 233.2122039794922 44778800 0.0 0
2017-09-29 233.2028625527843 234.11578645902432 233.00724615447714 234.0319366455078 85578000 0.0 0
2017-10-02 234.27417948192755 235.04736328125 234.08785917231233 235.04736328125 59023000 0.0 0
2017-10-03 235.0473871091413 235.57836024548894 234.96353727561663 235.5504150390625 66810200 0.0 0
2017-10-04 235.39203734683068 236.0906958861651 235.27093198478786 235.82986450195312 55953600 0.0 0
2017-10-05 236.1838331388612 237.24579351100363 235.86711135743573 237.2271728515625 63522800 0.0 0
2017-10-06 236.75205977863024 237.26441216310928 236.47260776368066 236.95700073242188 80646000 0.0 0
2017-10-09 237.19922314593063 237.26442388122476 236.28629913786455 236.56576538085938 35803100 0.0 0
2017-10-10 237.1712902286196 237.59048250770442 236.5937228393804 237.18991088867188 43057400 0.0 0
2017-10-11 237.0874336291744 237.56253051757812 236.9104520782674 237.56253051757812 47674300 0.0 0
2017-10-12 237.22717674410794 237.59978893845852 236.9570208210963 237.2085418701172 47065100 0.0 0
2017-10-13 237.67431021744613 237.79541557498032 237.20853787523006 237.497314453125 54800400 0.0 0
2017-10-16 237.73957583196375 238.0190279254513 237.37627389618308 237.8140869140625 38221700 0.0 0
2017-10-17 237.758174619815 238.0283305709924 237.52528842050478 237.98175048828125 31561000 0.0 0
2017-10-18 238.3822860934716 238.4288661719162 238.0096738944031 238.21461486816406 40888300 0.0 0
2017-10-19 237.3855255085916 238.31707016111636 236.93838805536785 238.27980041503906 61903800 0.0 0
2017-10-20 239.12753687887428 239.53741882289737 238.2611929127811 239.5094451904297 89176400 0.0 0
2017-10-23 239.85410553832904 239.88205073822218 238.49403000090658 238.57786560058594 63915300 0.0 0
2017-10-24 239.0343400549181 239.24857710973328 238.61513363104538 238.9970703125 66935900 0.0 0
2017-10-25 238.64316129131822 238.76426667466075 236.61240026932552 237.8140869140625 103715300 0.0 0
2017-10-26 238.46614117763124 238.7549035561678 237.99104426696397 238.1214599609375 69798000 0.0 0
2017-10-27 238.91326831273645 240.23607428401274 238.13077418281486 240.06837463378906 85562500 0.0 0
2017-10-30 238.91325616104007 239.96590615809873 238.85736575663753 239.17408752441406 54285700 0.0 0
2017-10-31 239.57465235639148 239.81686306866646 239.2299853756847 239.5467071533203 60304800 0.0 0
2017-11-01 240.37578518461035 240.73907280885695 239.47218575298982 239.86341857910156 54202700 0.0 0
2017-11-02 239.7889480231808 240.10566984064965 238.6524622412086 239.9566192626953 56449500 0.0 0
2017-11-03 240.12426421198234 240.80430206910233 239.68643707108083 240.7577362060547 59589700 0.0 0
2017-11-06 240.6179891831909 241.27008185690232 240.5434781143184 241.13035583496094 49652600 0.0 0
2017-11-07 241.242113760529 241.596105268182 240.42234993827708 240.96266174316406 57502200 0.0 0
2017-11-08 240.77636948565925 241.47502803892033 240.47826834676377 241.37254333496094 50469600 0.0 0
2017-11-09 240.0870357652581 240.701858704285 238.8107955931706 240.49691772460938 95085500 0.0 0
2017-11-10 240.0870360793072 240.6086988594386 239.75166519008593 240.42237854003906 59984700 0.0 0
2017-11-13 239.69578487679544 240.88816105710706 239.65851512564774 240.6459503173828 50228600 0.0 0
2017-11-14 239.7889197532594 240.19880168718802 238.9598313414759 240.08702087402344 61315200 0.0 0
2017-11-15 239.05303196590634 239.61196455484182 238.13081167268285 238.88536071777344 80811500 0.0 0
2017-11-16 239.89135664929893 241.30732264433334 239.84479079040347 240.9160614013672 67777000 0.0 0
2017-11-17 240.54345495530455 240.88812191907243 240.12424850135199 240.2080841064453 75756800 0.0 0
2017-11-20 240.46897407371975 240.82293719682045 240.20811425381999 240.6179962158203 48075500 0.0 0
2017-11-21 241.43772713509827 242.3879208391566 240.58072200697052 242.19227600097656 69176800 0.0 0
2017-11-22 242.20161948989497 242.34134550774925 241.8010620958834 241.97805786132812 45033400 0.0 0
2017-11-24 242.49968495590474 242.64873549586187 242.35063441594764 242.53692626953125 27856500 0.0 0
2017-11-27 242.5835189739984 242.9002407086626 242.20158229818708 242.4158477783203 52274900 0.0 0
2017-11-28 242.90962203804693 244.90311305249233 242.80713733107382 244.8751678466797 98971700 0.0 0
2017-11-29 245.01486604763463 245.58312307260414 244.2510210326811 244.72608947753906 77512100 0.0 0
2017-11-30 245.70422155223915 247.83743829377704 245.6203859466687 246.86865234375 127894400 0.0 0
2017-12-01 246.63575790348975 247.1480960631559 242.90957949577898 246.3562774658203 164390900 0.0 0
2017-12-04 248.07967897625517 248.53612680457414 246.00232395889392 246.05824279785156 94040600 0.0 0
2017-12-05 245.17327880859375 246.99909866125063 245.03355277393732 245.17327880859375 77994500 0.0 0
2017-12-06 245.27569326077608 245.67627906312853 244.72608533253253 245.2198028564453 75898600 0.0 0
2017-12-07 245.99302673339844 246.3283691946944 244.94037662684818 245.99302673339844 77218600 0.0 0
2017-12-08 247.0084110469853 247.34375351365287 245.95576092357325 247.33445739746094 76563900 0.0 0
2017-12-11 248.0796813964844 248.14489635216322 247.30651175847365 248.07968139648438 83077500 0.0 0
2017-12-12 248.9180745253372 249.02055923470226 248.11695965435035 248.51751708984375 85195800 0.0 0
2017-12-13 248.77833958757796 249.24411196431328 248.39640282723624 248.48956298828125 102905400 0.0 0
2017-12-14 248.8062536190488 248.92735897038452 247.4182612074018 247.47415161132812 100666700 0.0 0
2017-12-15 248.54252126004826 250.03124486313993 248.48634516738827 249.53500366210938 144610300 1.351 0
2017-12-18 251.02368849786217 251.4918415802626 250.91133632989352 251.11732482910156 83653600 0.0 0
2017-12-19 251.37949767306569 251.42630155332517 250.0780183458013 250.15293884277344 82382900 0.0 0
2017-12-20 251.18287649313658 251.23905258426606 249.7035251370593 250.02186584472656 76751500 0.0 0
2017-12-21 250.6866166223322 251.29523852054245 250.27463960221974 250.53680419921875 67032300 0.0 0
2017-12-22 250.5555318249643 250.59299207168254 249.90010608947745 250.4712677001953 78720900 0.0 0
2017-12-26 250.04058004143434 250.40575320517766 249.89079618193963 250.1716766357422 45244400 0.0 0
2017-12-27 250.34961787236713 250.6773308376898 250.00318906501062 250.29344177246094 57751000 0.0 0
2017-12-28 250.8271398013196 250.85522785088142 250.4151626918765 250.8083953857422 45116100 0.0 0
2017-12-29 251.4262995462381 251.44501538343303 249.65669570911285 249.86265563964844 96007400 0.0 0
2018-01-02 250.78021267743688 251.6884307021953 250.36823572349738 251.65097045898438 86655700 0.0 0
2018-01-03 251.82895084410163 253.40196724661035 251.82895084410163 253.24278259277344 90070400 0.0 0
2018-01-04 253.9262744580019 254.82512048575728 253.30830888460756 254.3101348876953 80636400 0.0 0
2018-01-05 255.15290147702325 256.1360119033957 254.6285721064503 256.00494384765625 83524000 0.0 0
2018-01-08 255.9017998866245 256.6414896542042 255.5928314678491 256.47296142578125 57319200 0.0 0
2018-01-09 256.9224007385957 257.71826667742687 256.62277591417524 257.0534973144531 57254000 0.0 0
2018-01-10 256.248240325325 256.9411262525651 255.53666713690245 256.66021728515625 69574300 0.0 0
2018-01-11 257.2501324893069 258.5328674316406 257.07223202260974 258.5328674316406 62361500 0.0 0
2018-01-12 258.8137415508696 260.3960725525148 258.4953723358466 260.21820068359375 90816100 0.0 0
2018-01-16 261.55708717125015 262.2499444685812 258.58898457473646 259.32867431640625 106555100 0.0 0
2018-01-17 260.3212163765247 262.212544648348 259.328734072382 261.8005676269531 113258800 0.0 0
2018-01-18 261.6788142477058 262.12822284577084 260.83611597875023 261.3604736328125 100728000 0.0 0
2018-01-19 261.9785208514064 262.5496826171875 261.3605837686719 262.5496826171875 140920100 0.0 0
2018-01-22 262.3249362466805 264.6844177246094 262.26873158344 264.6844177246094 91322400 0.0 0
2018-01-23 264.73119976029125 265.55515376916264 264.38477104606056 265.2461853027344 97084700 0.0 0
2018-01-24 265.92971288047465 266.56642289933677 263.88857194400293 265.1432189941406 134816100 0.0 0
2018-01-25 266.0607924477842 266.1637724218032 264.41288427308257 265.25555419921875 84587300 0.0 0
2018-01-26 266.1450184028736 268.37343157203827 265.87348162354124 268.32659912109375 107743100 0.0 0
2018-01-29 267.71802067092864 268.18617376351887 266.3791096838319 266.5476379394531 90118300 0.0 0
2018-01-30 264.6002147107745 266.60389570254216 263.3081072075625 263.813720703125 131796400 0.0 0
2018-01-31 264.7219134814316 265.2555864027022 262.80246825541286 263.94476318359375 108364800 0.0 0
2018-02-01 263.1675838466455 265.0308239939829 262.8024107224434 263.64508056640625 90102500 0.0 0
2018-02-02 262.24071478840204 262.3811836239692 257.8681793873658 257.9056396484375 173174800 0.0 0
2018-02-05 256.0329466938173 258.2800759018381 246.53878792964673 247.11929321289062 294681800 0.0 0
2018-02-06 243.3834858901194 252.5218454221998 242.2224751073334 251.98814392089844 355026800 0.0 0
2018-02-07 251.3982153254625 255.01234355103136 250.5368010468484 250.62109375 167376100 0.0 0
2018-02-08 250.93942851895414 251.08924093665368 241.18310554802432 241.22056579589844 246449500 0.0 0
2018-02-09 244.18867510325325 246.8196935579822 236.8105910688124 244.84410095214844 283565300 0.0 0
2018-02-12 247.0256976530318 250.0031736332963 244.9939288262928 248.4395294189453 143736000 0.0 0
2018-02-13 247.156794323719 249.63800049640406 246.53882868893277 249.0574951171875 81223600 0.0 0
2018-02-14 247.4751119407846 252.80269698916393 247.46573973431705 252.41880798339844 120735700 0.0 0
2018-02-15 254.2726647355729 255.64903590128299 251.6509904050893 255.63966369628906 111200300 0.0 0
2018-02-16 254.97490777698204 257.783826338813 254.92807532333984 255.71456909179688 160420100 0.0 0
2018-02-20 254.70338764020735 256.23894360319326 253.2708402229335 254.11351013183594 86369700 0.0 0
