Date Open High Low Close Volume Dividends "Stock Splits"
2017-05-25 130.17760637027314 130.62051670886132 129.29178569309678 129.64988708496094 22804200 0.0 0
2017-05-26 129.46144643386063 129.847803180319 128.89602457282243 129.61221313476562 20047300 0.0 0
2017-05-30 129.2163985759406 129.51796067793842 128.36828032779852 128.59445190429688 25544100 0.0 0
2017-05-31 128.95258722078535 129.02797777451957 126.87939732056678 128.4625701904297 34345400 0.0 0
2017-06-01 128.83948924129345 130.988069372749 128.41543002205694 130.94094848632812 44618600 0.0 0
2017-06-02 131.41209462654874 132.891606677963 131.03515639115847 131.78904724121094 46680200 0.0 0
2017-06-05 131.8927003178828 132.03404855373256 130.9409075989238 130.96917724609375 20808900 0.0 0
2017-06-06 130.1493737076591 131.61003495984735 129.8666627589652 130.8467254638672 25460900 0.0 0
2017-06-07 130.85609865741392 131.4874780763282 130.5074300894704 130.96917724609375 20542200 0.0 0
2017-06-08 130.9691815435477 133.30624456760447 130.74302435876726 132.75967407226562 33956400 0.0 0
2017-06-09 133.3062683114844 134.66325479968202 132.59006542072188 133.44761657714844 56979400 0.0 0
2017-06-12 133.4947404252571 133.80572099590273 132.76911909375065 133.2308807373047 34665500 0.0 0
2017-06-13 133.62669759463958 134.10729618612916 133.31571696040132 133.90940856933594 22046800 0.0 0
2017-06-14 133.84340389620624 133.85282232067067 132.35447321220892 133.11778259277344 33021900 0.0 0
2017-06-15 131.6383029683295 132.85394133943117 131.6383029683295 132.43930053710938 27376800 0.0 0
2017-06-16 131.95867024224282 132.13772094373047 131.25190023906893 132.1094512939453 35608400 0.0 0
2017-06-19 132.45814372451636 133.41935512795945 132.41102283997282 133.0895233154297 25163300 0.0 0
2017-06-20 132.7597247346637 132.84453371132028 131.64773209448325 131.74197387695312 20111900 0.0 0
2017-06-21 131.97753117081496 132.68430122594683 131.1953705842895 131.412109375 23351400 0.0 0
2017-06-22 131.33673502654108 132.29794644615475 130.9974847831054 131.9115753173828 17917200 0.0 0
2017-06-23 132.06232739554991 132.94814807993887 131.5063384568027 132.78794860839844 20772500 0.0 0
2017-06-26 132.95758431810532 133.37222506671898 132.11888439632733 132.9481658935547 22988300 0.0 0
2017-06-27 132.96700009753306 133.45701693836082 131.69480836165076 131.7796173095703 24610100 0.0 0
2017-06-28 132.56177538718433 134.06012428996007 132.30733416883328 133.7962646484375 25085400 0.0 0
2017-06-29 134.04133229118307 134.14499249784043 131.6006082215735 133.00473022460938 38794900 0.0 0
2017-06-30 133.10835908678118 133.50414858828748 132.65603028209878 132.79737854003906 22798500 0.0 0
2017-07-03 133.1932055162015 134.28634694941277 133.1555174299048 133.90940856933594 12968200 0.0 0
2017-07-05 133.53243216571414 133.6737948176703 132.59007200310603 133.42877197265625 21865500 0.0 0
2017-07-06 132.43406011556442 132.9451408548224 131.39299485949297 131.68638610839844 30563400 0.609 0
2017-07-07 131.96086708097866 133.14390582813536 131.72425933154733 132.96409606933594 20511000 0.0 0
2017-07-10 132.42460014660895 133.342639208032 131.90406030125746 132.38674926757812 17206000 0.0 0
2017-07-11 132.29210572909068 132.85997002711318 131.53495814552372 132.7747802734375 16192900 0.0 0
2017-07-12 133.49407042264204 134.60139275217247 133.45620510255873 133.7969207763672 19358600 0.0 0
2017-07-13 133.63606462137278 133.9767803853137 132.85999865102477 133.91053771972656 16559300 0.0 0
2017-07-14 133.54142307080593 134.6771374096935 133.54142307080593 134.13766479492188 15465300 0.0 0
2017-07-17 134.01461631974956 134.82854744166463 133.69281885005185 134.44996643066406 15374600 0.0 0
2017-07-18 133.9578191849241 134.27014310545553 133.48460374921993 134.09979248046875 16653300 0.0 0
2017-07-19 134.2796183041232 135.47211601782828 134.2796183041232 135.43426513671875 16985500 0.0 0
2017-07-20 135.45313819175533 135.8317190835647 135.1502879196922 135.5288543701172 17047800 0.0 0
2017-07-21 135.34907693063374 135.65194174853272 134.62979465020766 134.91372680664062 21662700 0.0 0
2017-07-24 134.68659538667382 135.1692844466445 134.36481230762084 135.10302734375 16694000 0.0 0
2017-07-25 135.92638601370476 136.5226420351718 135.5383603636176 136.33335876464844 21066400 0.0 0
2017-07-26 136.42803033899978 136.42803033899978 135.38696484686562 135.5762481689453 13574900 0.0 0
2017-07-27 135.79391180945032 135.9831951155589 133.96730696548585 134.71498107910156 24355800 0.0 0
2017-07-28 134.41209969671476 134.73388268707012 133.89155989385333 134.35531616210938 19933300 0.0 0
2017-07-31 134.60141571228934 134.75284813567717 133.4183769821795 133.929443359375 16417700 0.0 0
2017-08-01 134.554028598855 134.58242035984136 133.41831483524896 134.18492126464844 19835900 0.0 0
2017-08-02 134.0051181196234 134.22280757642767 132.24475645609232 132.7179718017578 19934300 0.0 0
2017-08-03 132.91672104432044 133.01135544324143 131.7052909836021 132.0554656982422 19624900 0.0 0
2017-08-04 132.4151340395235 132.80317412567794 132.0176348444584 132.69906616210938 16473500 0.0 0
2017-08-07 132.91671752929688 133.30475754635188 132.22582722576396 132.91671752929688 9176200 0.0 0
2017-08-08 132.8883758566808 134.1944407740841 132.206944403518 132.50033569335938 27248700 0.0 0
2017-08-09 131.66742638410298 131.92296670120618 130.87242811021025 131.3551025390625 26534300 0.0 0
2017-08-10 130.87244391355398 130.87244391355398 128.96064974095842 128.97012329101562 40983500 0.0 0
2017-08-11 128.91337222703106 129.4149794992405 128.4969402784668 129.15943908691406 32779600 0.0 0
2017-08-14 129.90708476132556 131.16583944232573 129.87869299299672 131.11851501464844 21710900 0.0 0
2017-08-15 131.36459303429766 131.38352569318093 129.98279776356566 130.03958129882812 16646000 0.0 0
2017-08-16 130.29511337296807 130.97654463561008 129.8597633360163 130.0774383544922 21858600 0.0 0
2017-08-17 129.64209037657724 130.3140626165986 127.69244518752394 127.701904296875 32722900 0.0 0
2017-08-18 127.26656807701104 128.20353989487833 126.93531147556779 127.69245910644531 42401900 0.0 0
2017-08-21 127.47473906397728 127.78706289307982 126.95419934880637 127.60723876953125 21504100 0.0 0
2017-08-22 128.01425193180413 129.14050713304871 127.9006848329865 128.98907470703125 25170600 0.0 0
2017-08-23 128.26978772123735 129.25408401347477 127.96693732151157 128.78086853027344 18381900 0.0 0
2017-08-24 129.32031884516445 129.59477745459924 128.73353630275173 129.17835998535156 15726600 0.0 0
2017-08-25 129.54747009277344 129.9544284600936 129.1121055115243 129.54747009277344 17163000 0.0 0
2017-08-28 130.01121526815166 130.23836389555515 129.44336536172835 130.09640502929688 16333300 0.0 0
2017-08-29 129.17837064849334 130.4276520421386 128.93228934931855 130.1248016357422 20277600 0.0 0
2017-08-30 130.00173642514747 131.09012607829968 129.8976284585634 130.95762634277344 15915500 0.0 0
2017-08-31 131.46868535134803 132.44350776771654 131.24153679594139 132.2447509765625 29260600 0.0 0
2017-09-01 132.48138143096105 133.09657012550147 132.2447737272274 132.99246215820312 17412500 0.0 0
2017-09-05 133.09657814208649 133.3426449698907 131.15639196633285 131.71478271484375 21908400 0.0 0
2017-09-06 132.2542420160384 132.50030881923172 131.62959423710043 131.98924255371094 18399700 0.0 0
2017-09-07 132.11230286640318 132.2069517451392 131.16587184460838 131.65802001953125 18159800 0.0 0
2017-09-08 131.48762719411584 132.28264006020524 131.19423594986102 131.76210021972656 21870500 0.0 0
2017-09-11 132.8694165502385 133.37102370803942 132.71798415959242 133.1438751220703 22617700 0.0 0
2017-09-12 133.48462445670617 134.09981328338932 133.27642291877592 133.9578399658203 22679600 0.0 0
2017-09-13 133.83477635924794 134.60138295919512 133.74960105733985 134.35531616210938 25052500 0.0 0
2017-09-14 134.18497537016694 134.54462374285535 133.84425965956473 134.2322998046875 18353800 0.0 0
2017-09-15 134.05247886782067 134.83801828745612 133.9673035484529 134.78123474121094 23184000 0.0 0
2017-09-18 134.9799678133251 136.10622287389222 134.96104959347917 135.6992645263672 24427400 0.0 0
2017-09-19 135.87908870462772 135.99265578925997 135.42479148332032 135.6992645263672 16346300 0.0 0
2017-09-20 135.84122177768197 136.3049781034347 135.5856813988885 136.13461303710938 20244700 0.0 0
2017-09-21 136.3049844574592 136.53211863462906 135.7939036760476 135.99266052246094 17395900 0.0 0
2017-09-22 135.97370554784442 136.92013630778604 135.86959758659535 136.56996154785156 25203000 0.0 0
2017-09-25 136.5416022607715 137.17570928780677 135.99267055645947 136.75927734375 30012800 0.0 0
2017-09-26 136.8911193557147 137.70702102371303 136.78675933505147 137.19471740722656 28238100 0.349 0
2017-09-27 138.1624383026522 140.27808505669316 137.71653764701588 139.87962341308594 66351700 0.0 0
2017-09-28 139.69935786231213 140.4678206046251 139.25345722579783 140.24961853027344 29291400 0.0 0
2017-09-29 140.3349719857561 140.8188150476521 140.16420895556357 140.58163452148438 21738700 0.0 0
2017-10-02 140.7050216410992 142.30836486816406 140.48681953501423 142.30836486816406 29772400 0.0 0
2017-10-03 142.41269413643067 142.6214141845703 141.67269195715457 142.6214141845703 28372800 0.0 0
2017-10-04 142.39373023563286 142.88706989784114 141.7296275036335 142.16604614257812 22024700 0.0 0
2017-10-05 142.58346844553154 142.90604503034774 142.18500681572107 142.5550079345703 22538500 0.0 0
2017-10-06 142.033196616742 142.63088171541713 141.9003760974419 142.3557586669922 19350800 0.0 0
2017-10-09 142.48860106140748 142.95346571214935 141.53038229702327 141.76756286621094 13981300 0.0 0
2017-10-10 142.2419096167491 142.5834501808865 141.74858450571304 142.17550659179688 21951900 0.0 0
2017-10-11 142.2514265486613 142.4886071279471 141.7960438898116 142.0711669921875 15137100 0.0 0
2017-10-12 141.79606429956294 142.31785006801317 141.37862410371812 141.96682739257812 17185600 0.0 0
2017-10-13 142.23241712166802 142.2988346180759 141.57779654896453 141.7106170654297 15464400 0.0 0
2017-10-16 141.93836397685638 142.64042378973713 141.38810322779125 141.58734130859375 20653100 0.0 0
2017-10-17 141.6157703991811 142.09013151107834 140.8852502334807 141.17935180664062 18046800 0.0 0
2017-10-18 141.8339572951899 142.22293683968817 141.43549574095414 141.85293579101562 20541700 0.0 0
2017-10-19 141.14139476598896 141.67267684043668 140.57215569973738 141.6347198486328 17164900 0.0 0
2017-10-20 142.60241718980325 142.69729519077922 142.17549513811232 142.28933715820312 25224500 0.0 0
2017-10-23 142.4506674679022 142.4506674679022 141.07502283586896 141.22682189941406 14676400 0.0 0
2017-10-24 141.7296093249916 142.09961040510197 141.39755076340577 141.52088928222656 17527700 0.0 0
2017-10-25 141.3026781332912 141.35959914559004 139.67087489108638 140.83779907226562 27235300 0.0 0
2017-10-26 141.30270503599635 141.68218817447266 140.89474690959824 141.13192749023438 15205900 0.0 0
2017-10-27 141.24580442313615 142.2229873984534 140.69554365938419 142.109130859375 32744100 0.0 0
2017-10-30 141.24576481320304 141.7865289358429 139.83216353327637 140.61012268066406 30524800 0.0 0
2017-10-31 141.16037685133844 142.14705609560363 141.01807430473897 141.6062774658203 22449400 0.0 0
2017-11-01 142.7827152925335 142.8111758052476 139.87962718486216 140.6670684814453 31585500 0.0 0
2017-11-02 140.63857210230623 141.57779773505317 140.14523254715237 141.08447265625 28176600 0.0 0
2017-11-03 140.86631598074982 141.3217132141819 140.46785425876436 140.98965454101562 22312700 0.0 0
2017-11-06 141.12243365585533 141.72013330141883 140.78089306929797 141.15089416503906 15576800 0.0 0
2017-11-07 141.16987644039176 141.2173154490848 139.0257548488325 139.46217346191406 29549300 0.0 0
2017-11-08 139.13962804591026 139.88911235824213 138.36166874386643 139.6519317626953 30682500 0.0 0
2017-11-09 138.76963465709417 139.8321991521381 137.83039423471072 139.15859985351562 40144400 0.0 0
2017-11-10 139.18701972803478 139.55702075221024 138.84547920753823 139.05419921875 17823700 0.0 0
2017-11-13 138.447054834718 139.29143167992 138.03911114561853 139.09219360351562 14680000 0.0 0
2017-11-14 138.57037523156333 138.97833334358546 138.12447459757217 138.7126922607422 19682200 0.0 0
2017-11-15 137.89678873016157 138.71269046730356 137.0903690043009 138.1624298095703 23925200 0.0 0
2017-11-16 138.71268362561528 140.7903731492949 138.69370512763555 140.19268798828125 25889000 0.0 0
2017-11-17 139.69933539723579 141.38805965173947 139.62343588872034 140.83779907226562 25816700 0.0 0
2017-11-20 141.13190662408053 141.9098657621967 140.7239630343501 141.8624267578125 22793000 0.0 0
2017-11-21 142.49809071041884 143.53219457317914 142.36527016360884 143.3424530029297 29392300 0.0 0
2017-11-22 143.52272638407166 143.98760558085615 143.1242647052658 143.15272521972656 14136600 0.0 0
2017-11-24 143.4562717316165 143.60805626201508 143.03883170123285 143.2095947265625 6816300 0.0 0
2017-11-27 143.54171730416485 143.8453009767955 142.72581537420743 142.77325439453125 18416900 0.0 0
2017-11-28 143.27602221019924 145.1260274953409 142.93448165937687 145.02166748046875 35898300 0.0 0
2017-11-29 145.47706317286858 146.30246135631512 145.1070620824796 145.50552368164062 38234200 0.0 0
2017-11-30 146.19810052235067 146.62502262791938 145.42014134995023 145.7711639404297 32230700 0.0 0
2017-12-01 145.1735076904297 145.82812847161557 141.12245893354608 145.1735076904297 62734800 0.0 0
2017-12-04 146.9570878349676 147.44094550363693 144.4904183837478 144.63272094726562 36366800 0.0 0
2017-12-05 143.63652862317136 145.11654734661812 143.18114604168457 143.1906280517578 29667200 0.0 0
2017-12-06 142.65936187490118 143.4373210782291 142.26090026210622 142.51705932617188 21273800 0.0 0
2017-12-07 143.55114136766724 144.10140193330497 142.3272962049622 143.51319885253906 29675200 0.0 0
2017-12-08 144.34807174921986 144.47141026321765 143.5226880973303 143.64602661132812 20832400 0.0 0
2017-12-11 143.66502689894156 144.32914416379575 143.27606171476316 143.58914184570312 26654100 0.0 0
2017-12-12 143.92116371840297 144.139365784478 143.08629797484738 143.14321899414062 25854800 0.0 0
2017-12-13 143.07680851842855 144.87938958396236 143.07680851842855 143.9970703125 30082600 0.0 0
2017-12-14 144.06349285167863 144.39553698424882 141.9668101145813 142.40322875976562 32882600 0.0 0
2017-12-15 143.30447481580168 145.3916605218237 142.85857427469034 144.43345642089844 42851600 0.0 0
2017-12-18 145.79017863596064 146.78634011385552 145.59095502619522 146.38787841796875 22714300 0.0 0
2017-12-19 146.81475675299592 146.83373524989653 144.9837299017527 145.2303924560547 24313600 0.0 0
2017-12-20 145.86602193194688 146.04628144599752 145.00268135220443 145.51499938964844 19042800 0.0 0
2017-12-21 145.93311646320348 146.67592283634318 145.78074219917235 146.1521453857422 16772600 0.579 0
2017-12-22 146.06641011402502 146.07592805435561 145.51406441950996 145.88546752929688 13599400 0.0 0
2017-12-26 145.7045589614626 146.11404845938003 145.6093214110953 145.97120666503906 11949600 0.0 0
2017-12-27 145.9045257433858 146.6092311769079 145.5235901416912 145.82833862304688 15949900 0.0 0
2017-12-28 145.93309310977256 146.41876965103896 145.71404969107738 146.39971923828125 10167300 0.0 0
2017-12-29 146.7997117107725 146.7997117107725 145.12363842860577 145.1903076171875 21006500 0.0 0
2018-01-02 145.89499583954347 146.6282841709073 145.19029039361635 146.56161499023438 20489600 0.0 0
2018-01-03 146.53304666019346 147.09492486627565 146.19974435039683 146.7139892578125 21836600 0.0 0
2018-01-04 147.58062034315105 147.752030490533 146.6759217702575 147.10446166992188 14207100 0.0 0
2018-01-05 147.49489928310967 147.59012228870898 146.59971874947013 147.4091796875 19883900 0.0 0
2018-01-08 147.35204300959194 147.866302458529 146.18069686889214 147.6377410888672 18457300 0.0 0
2018-01-09 147.8377308892195 148.08532813589687 147.35203980564978 147.43775939941406 16571300 0.0 0
2018-01-10 147.10444962880308 147.77106881051645 146.58067222488245 147.45680236816406 18516800 0.0 0
2018-01-11 147.67583588471726 150.1423339570148 147.59011629259007 149.98995971679688 26522400 0.0 0
2018-01-12 150.16134658840602 151.2850882720096 149.96136814389007 150.61846923828125 24089800 0.0 0
2018-01-16 151.28511294013455 151.80889031318574 148.3710245952411 148.69480895996094 27704700 0.0 0
2018-01-17 149.32337059718313 150.4090118473612 148.82816148253042 150.10426330566406 18571600 0.0 0
2018-01-18 149.72331262788725 149.98996028367273 148.93288760137762 149.0757293701172 17903600 0.0 0
2018-01-19 149.25667822712256 151.12322642714443 149.08526809744308 151.0375213623047 31040900 0.0 0
2018-01-22 150.84703367136925 151.8469696044922 150.76132861369757 151.8469696044922 12702400 0.0 0
2018-01-23 151.6469873536692 152.65644120206088 151.10415960620966 152.33265686035156 16904600 0.0 0
2018-01-24 152.7135823489488 152.97071205423748 150.8470342972938 151.38986206054688 20340900 0.0 0
2018-01-25 152.02792031061801 152.29456796953033 150.66611366197344 151.44700622558594 20290900 0.0 0
2018-01-26 151.92313796036802 152.075512175994 151.1993822329522 151.98980712890625 16120300 0.0 0
2018-01-29 151.47558627150855 152.23744301200907 151.05656433767282 151.13275146484375 18293300 0.0 0
2018-01-30 150.14233390212735 150.6756292114878 149.25667134599078 149.68521118164062 24533800 0.0 0
2018-01-31 150.21856064861845 150.86612954332023 148.48533590477925 148.90435791015625 27468900 0.0 0
2018-02-01 148.30435129146963 149.71379118907072 148.11389076053104 149.37095642089844 21413000 0.0 0
2018-02-02 148.68529718516248 148.70433306773018 146.19021610402964 146.49496459960938 33314100 0.0 0
2018-02-05 145.39025126208307 146.4568417739923 140.80960829358003 140.8667449951172 52622200 0.0 0
2018-02-06 138.59072500865545 143.19993690403084 137.36224217844136 142.5523681640625 69232400 0.0 0
2018-02-07 142.47619203669285 143.59991947730933 141.52387473533972 142.69522094726562 37101000 0.0 0
2018-02-08 142.83806644075818 142.84758438181552 138.50502014160156 138.50502014160156 44704500 0.0 0
2018-02-09 139.76205871511863 140.88580050040497 135.70519291602136 139.77159118652344 53315300 0.0 0
2018-02-12 139.91441281867657 141.81904683123332 138.543074004643 141.0952911376953 36213900 0.0 0
2018-02-13 140.35249957614033 141.69525565039024 139.89537690330064 141.40003967285156 25021200 0.0 0
2018-02-14 140.59060270772392 144.29511629327502 140.16204831281905 143.9427490234375 36286900 0.0 0
2018-02-15 144.9617228931188 145.58072325015974 143.38087288038386 145.51406860351562 23773600 0.0 0
2018-02-16 145.33311761837226 146.9330034198979 145.26644844437226 146.02830505371094 27973900 0.0 0
2018-02-20 145.27598989894665 146.43781803050973 144.43794612373205 144.82839965820312 24046200 0.0 0
